Player,Date,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_CLE,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3
Donovan Mitchell,2022-11-30,26,18,3,6,2,1.0,0.556,0.714,0.872,23.7,20.2,2,1.0,154.0,89.0,19.5,22,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,2.7,3.4,1.4,2.3,0.4074,0.356,0.7939,28.110000000000003,105.6,97.0,15.48,1.04663
Donovan Mitchell,2022-12-02,37,34,2,1,1,1.0,0.571,0.636,0.762,35.6,7.2,5,1.0,117.0,108.0,20.9,23,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4,2.9,3.5,1.5,2.8,0.4644999999999999,0.4196,0.8939,31.670000000000005,117.3,107.8,17.57,1.22609
Donovan Mitchell,2022-12-04,40,23,4,5,0,1.0,0.364,0.182,0.467,30.7,3.0,3,0.833,92.0,100.0,12.0,24,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4,3.1,3.7,1.3,2.9,0.4641,0.4044999999999999,0.8772,31.43,116.4,105.7,17.29,1.16936
Donovan Mitchell,2022-12-06,40,43,6,5,4,0.0,0.63,0.5,0.736,35.2,21.7,2,1.0,144.0,101.0,38.6,25,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.3,3.3,3.6,1.6,2.5,0.4770999999999999,0.4323,0.8863,31.45,119.6,104.6,18.89,1.06452
Donovan Mitchell,2022-12-09,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,26,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,3.0,3.1,1.4,2.4,0.4354,0.4037,0.8362999999999999,29.17,107.1,95.4,17.85,1.28571
Donovan Mitchell,2022-12-10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,27,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,2.6,2.2,1.1,2.1,0.3854,0.3537,0.7613,25.82,95.2,85.1,15.419999999999998,1.13613
Donovan Mitchell,2022-12-12,37,28,5,1,0,0.0,0.5,0.286,0.563,32.0,-2.6,3,1.0,115.0,127.0,15.6,28,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.5,2.9,2.2,0.9,2.0,0.3743,0.3223,0.7756000000000001,25.19,93.3,87.0,14.55,1.10434
Donovan Mitchell,2022-12-14,38,34,3,4,1,0.0,0.65,0.667,0.814,33.0,13.3,3,1.0,136.0,105.0,25.3,29,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,2.9,2.5,0.9,2.1,0.3935,0.3435,0.7756000000000001,24.78,95.4,84.9,15.360000000000005,1.11847
Donovan Mitchell,2022-12-16,37,41,1,3,1,0.0,0.583,0.533,0.782,36.9,13.6,2,1.0,141.0,126.0,30.4,30,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,2.5,2.7,0.9,2.0,0.4126999999999999,0.3718,0.7833,24.74,98.3,87.3,16.51,1.06416
Donovan Mitchell,2022-12-17,42,25,4,3,1,0.0,0.429,0.111,0.51,31.5,-2.0,4,0.75,91.0,101.0,11.8,31,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6,2.8,2.8,1.0,2.4,0.4283,0.3629,0.7583,25.860000000000003,99.0,85.7,17.41,1.0668
Donovan Mitchell,2022-12-19,23,23,2,1,0,0.0,0.667,0.8,0.863,29.6,8.7,1,1.0,153.0,106.0,16.5,32,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.1,2.7,2.3,0.8,2.3,0.4394,0.3715,0.7583,26.45,98.9,87.4,17.11,1.28745
Donovan Mitchell,2022-12-21,37,36,4,6,2,0.0,0.429,0.333,0.642,36.6,12.6,2,0.938,134.0,110.0,28.7,33,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3,2.9,2.8,0.9,2.0,0.4251999999999999,0.3412,0.7521000000000001,26.55,100.6,87.6,17.889999999999997,1.1115
Donovan Mitchell,2022-12-23,35,12,5,4,3,0.0,0.25,0.25,0.338,27.9,-8.8,3,0.25,67.0,117.0,5.1,34,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.2,3.0,2.7,1.2,2.0,0.4138,0.348,0.6938000000000001,26.270000000000003,98.1,89.3,17.2,1.13978
Donovan Mitchell,2022-12-26,34,15,3,5,1,1.0,0.313,0.333,0.444,23.4,-2.0,1,1.0,106.0,132.0,10.5,35,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4,2.7,2.7,0.9,1.9,0.3821,0.3313,0.6938000000000001,25.09,94.3,92.4,14.39,1.00692
Donovan Mitchell,2022-12-29,37,28,4,6,2,0.0,0.4,0.455,0.523,32.6,1.4,2,0.75,121.0,140.0,19.5,36,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2,3.1,3.3,1.1,2.1,0.4221,0.3768,0.7688,28.35,106.4,106.4,16.34,1.06742
Donovan Mitchell,2022-12-31,37,15,3,6,4,0.0,0.313,0.0,0.402,29.5,-6.1,7,0.833,78.0,101.0,6.7,37,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7,3.4,3.9,1.5,2.8,0.4533999999999999,0.3767999999999999,0.8521000000000001,31.3,114.2,116.5,17.009999999999998,1.17107
Donovan Mitchell,2023-01-02,50,71,8,11,0,1.0,0.647,0.467,0.789,42.8,23.0,4,0.8,157.0,125.0,60.8,38,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,3.7,4.9,1.5,2.9,0.4681,0.3949,0.8321,32.38,118.4,116.3,21.53,1.03818
Donovan Mitchell,2023-01-04,36,20,6,9,2,0.0,0.3,0.25,0.45,34.3,4.1,4,1.0,94.0,95.0,13.3,39,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6,4.0,5.4,1.6,3.0,0.4331,0.3532,0.8321,32.510000000000005,114.2,115.3,20.33,1.11965
Donovan Mitchell,2023-01-06,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,40,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,3.9,5.1,1.5,2.8,0.3748,0.2999,0.7321,28.820000000000004,100.1,102.7,17.29,0.892813
Donovan Mitchell,2023-01-08,30,22,2,2,1,1.0,0.583,0.286,0.751,30.2,-0.3,4,1.0,115.0,102.0,14.5,41,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2,3.7,5.0,1.5,2.8,0.3902,0.3174,0.7571,28.690000000000005,102.5,102.8,17.56,1.03689
Donovan Mitchell,2023-01-10,36,46,5,6,3,0.0,0.519,0.389,0.722,40.0,28.5,0,1.0,152.0,115.0,41.8,42,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.5,4.0,5.5,1.8,2.7,0.3754,0.2763,0.7571,29.73,102.4,103.7,20.09,1.11363
Donovan Mitchell,2023-01-12,36,26,5,5,2,0.0,0.478,0.25,0.525,32.9,2.3,3,0.5,103.0,111.0,17.1,43,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.5,4.1,5.4,1.8,2.8,0.3803,0.268,0.7132999999999999,29.36,99.3,103.8,18.93,1.09055
Donovan Mitchell,2023-01-14,37,14,3,6,0,0.0,0.313,0.222,0.394,24.8,-5.7,2,0.5,91.0,120.0,7.1,44,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7,3.9,5.6,1.5,2.7,0.3866,0.2652,0.7383,29.05,101.7,104.1,19.13,1.06471
Donovan Mitchell,2023-01-16,22,11,1,0,0,1.0,0.333,0.333,0.533,28.8,-9.3,4,1.0,80.0,108.0,2.5,45,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3,3.7,5.1,1.4,3.0,0.3886,0.2652,0.7383,29.590000000000003,99.1,101.7,18.33,1.01546
Donovan Mitchell,2023-01-18,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,46,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,3.3,4.5,1.2,2.8,0.3486,0.2197,0.6632999999999999,26.33,87.0,87.7,16.38,1.01181
Donovan Mitchell,2023-01-20,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,47,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,3.0,3.9,0.8,2.1,0.3173,0.2197,0.5800000000000001,23.380000000000003,79.2,77.6,15.71,1.0076
Donovan Mitchell,2023-01-21,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,48,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9,2.2,2.8,0.8,1.7,0.2526,0.173,0.5,19.1,63.5,65.1,9.63,1.19141
Donovan Mitchell,2023-01-24,38,24,8,8,4,1.0,0.375,0.429,0.5,28.9,13.7,0,0.0,118.0,105.0,22.7,49,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.4,2.7,1.0,1.3,0.2601,0.1909,0.3999999999999999,18.56,65.9,66.1,10.57,1.28222
Donovan Mitchell,2023-01-26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,50,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.4,2.7,1.0,1.3,0.2601,0.1909,0.4,18.56,65.9,66.1,10.57,1.05148
