Player,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_CHO,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3,Game_Index,Year,Month,Day,DayOfWeek,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
LaMelo Ball,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,11,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05506,10,2022,11,7,0,-0.5000000000000004,0.8660254037844384,0.0,1.0
LaMelo Ball,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,12,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09687,11,2022,11,9,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
LaMelo Ball,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,13,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12763,12,2022,11,10,3,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419
LaMelo Ball,28,15,6,6,1,0.0,0.353,0.111,0.419,31.0,-7.9,2,1.0,88.0,125.0,8.5,14,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.6,0.6,0.1,0.2,0.0353,0.0111,0.1,3.1,8.8,12.5,0.85,1.01541,13,2022,11,12,5,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
LaMelo Ball,34,17,4,9,0,1.0,0.316,0.267,0.437,31.5,-5.5,5,1.0,92.0,121.0,8.5,15,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,1.0,1.5,0.1,0.7,0.0669,0.0378,0.2,6.25,18.0,24.6,1.7,0.997942,14,2022,11,14,0,-0.5000000000000004,0.8660254037844384,0.0,1.0
LaMelo Ball,37,26,1,6,2,0.0,0.588,0.625,0.727,24.2,6.7,4,0.5,123.0,127.0,19.8,16,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,1.1,2.1,0.3,1.1,0.1256999999999999,0.1003,0.25,8.67,30.3,37.3,3.68,1.00629,15,2022,11,16,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
LaMelo Ball,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,17,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,1.1,2.1,0.3,1.1,0.1256999999999999,0.1003,0.25,8.67,30.3,37.3,3.68,1.16555,16,2022,11,18,4,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
LaMelo Ball,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,18,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.8,1.1,2.1,0.3,1.1,0.1256999999999999,0.1003,0.25,8.67,30.3,37.3,3.68,0.947063,17,2022,11,20,6,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
LaMelo Ball,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,19,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,1.1,2.1,0.3,1.1,0.1256999999999999,0.1003,0.25,8.67,30.3,37.3,3.68,1.09405,18,2022,11,23,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
LaMelo Ball,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,20,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,1.1,2.1,0.3,1.1,0.1256999999999999,0.1003,0.25,8.67,30.3,37.3,3.68,0.991776,19,2022,11,25,4,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
LaMelo Ball,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,21,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,1.1,2.1,0.3,1.1,0.1256999999999999,0.1003,0.25,8.67,30.3,37.3,3.68,1.26025,20,2022,11,28,0,-0.5000000000000004,0.8660254037844384,0.0,1.0
LaMelo Ball,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,22,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.8,1.1,2.1,0.3,1.1,0.1256999999999999,0.1003,0.25,8.67,30.3,37.3,3.68,1.09443,21,2022,12,2,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
LaMelo Ball,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,23,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,1.1,2.1,0.3,1.1,0.1256999999999999,0.1003,0.25,8.67,30.3,37.3,3.68,1.31342,22,2022,12,3,5,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
LaMelo Ball,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,24,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.5,1.5,0.2,0.9,0.0904,0.0892,0.15,5.57,21.5,24.8,2.83,1.16809,23,2022,12,5,0,-2.4492935982947064e-16,1.0,0.0,1.0
LaMelo Ball,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,25,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.1,0.6,0.2,0.4,0.0587999999999999,0.0625,0.05,2.42,12.3,12.7,1.98,1.04067,24,2022,12,7,2,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
LaMelo Ball,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,26,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92805,25,2022,12,9,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
LaMelo Ball,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,27,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04856,26,2022,12,11,6,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
LaMelo Ball,34,23,1,11,0,0.0,0.5,0.385,0.639,22.4,6.6,1,0.0,146.0,135.0,18.6,28,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.1,1.1,0.0,0.1,0.05,0.0385,0.0,2.24,14.6,13.5,1.86,1.21035,27,2022,12,14,2,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
LaMelo Ball,33,27,2,3,1,1.0,0.5,0.538,0.699,26.5,10.3,2,0.667,127.0,129.0,19.2,29,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.3,1.4,0.1,0.3,0.1,0.0923,0.0667,4.89,27.3,26.4,3.78,1.28526,28,2022,12,16,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
LaMelo Ball,36,31,5,5,1,0.0,0.476,0.444,0.644,29.7,8.2,2,1.0,128.0,117.0,23.9,30,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,0.8,1.9,0.2,0.5,0.1476,0.1367,0.1667,7.859999999999999,40.1,38.1,6.17,1.19601,29,2022,12,18,6,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
LaMelo Ball,27,23,5,12,0,0.0,0.474,0.5,0.605,30.8,11.1,2,0.0,133.0,115.0,19.2,31,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.4,1.3,3.1,0.2,0.7,0.195,0.1867,0.1667,10.94,53.4,49.6,8.09,1.08393,30,2022,12,19,0,-2.4492935982947064e-16,1.0,0.0,1.0
LaMelo Ball,37,25,11,12,2,0.0,0.385,0.308,0.465,36.7,0.9,7,0.5,88.0,116.0,17.1,32,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9,2.4,4.3,0.4,1.4,0.2334999999999999,0.2174999999999999,0.2166999999999999,14.61,62.2,61.2,9.8,0.932214,31,2022,12,21,2,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
LaMelo Ball,37,23,8,8,3,0.0,0.409,0.333,0.503,29.2,-2.4,4,0.5,105.0,120.0,17.0,33,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,3.2,5.1,0.7,1.8,0.2744,0.2508,0.2667,17.53,72.7,73.2,11.5,1.22626,32,2022,12,23,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
LaMelo Ball,36,27,7,7,2,0.0,0.385,0.4,0.486,32.9,4.1,3,0.75,106.0,121.0,17.2,34,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.9,3.9,5.8,0.9,2.1,0.3129,0.2908,0.3417,20.82,83.3,85.3,13.22,1.19581,33,2022,12,26,0,-2.4492935982947064e-16,1.0,0.0,1.0
LaMelo Ball,35,21,10,4,0,0.0,0.28,0.182,0.386,36.1,-7.4,3,1.0,85.0,108.0,8.7,35,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4.9,6.2,0.9,2.4,0.3409,0.309,0.4417,24.43,91.8,96.1,14.09,0.997255,34,2022,12,27,1,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336
LaMelo Ball,36,27,10,9,1,2.0,0.6,0.5,0.805,23.0,13.4,3,1.0,147.0,107.0,28.4,36,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7,5.9,7.1,1.0,2.7,0.4009,0.359,0.5417,26.73,106.5,106.8,16.93,1.10478,35,2022,12,29,3,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419
LaMelo Ball,36,23,7,11,2,0.0,0.368,0.357,0.542,28.4,6.1,4,0.8,107.0,121.0,18.3,37,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,6.6,8.2,1.2,3.1,0.4377,0.3947,0.6217,29.57,117.2,118.9,18.76,1.07795,36,2022,12,31,5,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
LaMelo Ball,38,24,7,6,3,2.0,0.409,0.3,0.515,30.2,1.6,5,1.0,93.0,104.0,16.3,38,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,7.2,7.7,1.5,3.5,0.4286,0.3862,0.7217,30.35,111.9,115.8,18.53,1.11495,37,2023,1,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0
LaMelo Ball,35,23,4,12,1,0.0,0.304,0.308,0.456,30.8,4.0,1,1.0,108.0,126.0,18.9,39,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7,7.4,8.6,1.5,3.4,0.409,0.3632,0.7550000000000001,30.78,110.0,115.5,18.5,1.04084,38,2023,1,4,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
LaMelo Ball,36,24,3,12,2,1.0,0.381,0.538,0.56,24.9,11.9,0,1.0,144.0,112.0,24.5,40,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,7.2,9.3,1.6,3.2,0.3995,0.3726,0.7550000000000001,30.3,111.6,115.0,18.56,0.849632,39,2023,1,6,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
LaMelo Ball,25,13,2,8,0,0.0,0.417,0.375,0.542,21.6,1.7,1,0.0,125.0,117.0,9.4,41,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,6.9,8.9,1.6,3.1,0.3938,0.3601,0.7550000000000001,29.380000000000003,110.8,115.2,17.58,0.919327,40,2023,1,8,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
LaMelo Ball,38,24,4,14,0,0.0,0.409,0.444,0.524,30.6,-0.3,2,1.0,122.0,146.0,20.8,42,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.9,6.2,9.1,1.4,2.6,0.3962,0.3737,0.805,28.77,114.2,118.2,17.95,1.0031,41,2023,1,10,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
LaMelo Ball,40,32,4,7,2,0.0,0.579,0.4,0.697,30.0,4.1,5,0.667,124.0,126.0,23.0,43,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.8,5.8,9.0,1.3,2.7,0.4131999999999999,0.3804,0.8217000000000001,28.85,116.1,118.8,18.55,1.23743,42,2023,1,12,3,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
LaMelo Ball,39,31,7,9,2,0.0,0.407,0.125,0.508,41.1,2.7,5,1.0,104.0,125.0,21.5,44,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2,5.8,9.2,1.3,2.9,0.4154,0.3529,0.8467,29.670000000000005,115.9,119.2,18.98,1.01397,43,2023,1,14,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
