Player,Date,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_ORL,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3
Paolo Banchero,2023-01-30,37,29,9,3,1,1.0,0.5,0.6,0.599,28.1,7.0,2,0.8,118.0,105.0,22.1,51,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,5.2,2.8,1.2,2.7,0.4039,0.3017,0.7728,26.640000000000004,105.5,115.7,12.17,1.20263
Paolo Banchero,2023-02-01,36,13,9,3,1,1.0,0.278,0.0,0.315,25.7,-3.5,1,0.5,77.0,106.0,6.3,52,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,5.1,2.9,1.0,2.3,0.4004,0.2817,0.7428,26.12,105.1,116.3,11.67,1.10608
Paolo Banchero,2023-02-03,33,11,8,4,1,0.0,0.188,0.0,0.276,29.5,-17.6,4,0.556,69.0,117.0,1.2,53,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1,5.5,3.0,0.9,2.3,0.3692,0.2617,0.7484,26.23,102.7,117.3,10.84,0.976236
Paolo Banchero,2023-02-05,35,22,10,5,1,0.0,0.3,0.0,0.443,30.9,-0.8,1,0.909,114.0,115.0,17.3,54,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,6.3,3.1,0.9,2.2,0.3436,0.195,0.7393,27.54,100.0,116.7,11.01,1.0817
Paolo Banchero,2023-02-07,34,16,8,5,1,0.0,0.4,0.0,0.432,27.3,-0.7,1,0.5,98.0,113.0,11.8,55,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.5,3.4,0.9,2.0,0.355,0.195,0.7018,27.74,100.1,117.1,11.42,1.0177
Paolo Banchero,2023-02-09,33,11,10,2,0,0.0,0.417,0.5,0.427,18.7,-8.0,2,0.0,90.0,109.0,6.2,56,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,7.4,3.2,0.9,2.2,0.355,0.22,0.6351,27.37,97.0,113.7,10.95,1.04283
Paolo Banchero,2023-02-11,34,16,13,1,0,0.0,0.375,0.0,0.45,28.3,-8.1,3,1.0,93.0,109.0,9.2,57,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9,8.2,3.1,0.9,2.4,0.3386999999999999,0.16,0.6684,27.890000000000004,93.0,113.6,10.13,0.941293
Paolo Banchero,2023-02-13,35,22,4,3,0,3.0,0.444,0.0,0.522,29.4,2.8,2,0.857,105.0,97.0,16.0,58,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,8.3,3.0,0.7,2.2,0.3402,0.1267,0.6641,28.09,91.7,111.0,10.09,0.989039
Paolo Banchero,2023-02-14,32,13,1,3,0,0.0,0.385,0.0,0.44,24.3,-11.8,3,0.75,86.0,132.0,4.5,59,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.2,7.9,3.2,0.6,2.0,0.3500999999999999,0.11,0.6622,27.3,92.4,113.2,9.88,1.14954
Paolo Banchero,2023-02-23,32,11,6,6,0,0.0,0.308,0.0,0.362,22.1,-6.4,2,0.6,86.0,110.0,6.7,60,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4,7.8,3.5,0.5,2.1,0.3595,0.11,0.6472,26.43,93.6,111.3,10.13,1.27414
Paolo Banchero,2023-02-25,33,19,6,0,1,1.0,0.5,0.0,0.595,21.9,-0.4,2,0.778,115.0,119.0,13.3,61,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4,7.5,3.2,0.5,2.1,0.3595,0.05,0.645,25.81,93.3,112.7,9.25,1.31603
Paolo Banchero,2023-02-27,34,29,8,4,1,0.0,0.556,0.0,0.635,33.0,10.2,2,0.818,129.0,100.0,23.8,62,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,7.4,3.3,0.5,2.2,0.3873,0.05,0.6768,26.54,98.5,112.1,11.0,1.20244
Paolo Banchero,2023-03-01,31,9,7,5,0,2.0,0.308,0.0,0.324,22.8,-10.3,4,0.5,66.0,132.0,2.9,63,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,7.3,3.4,0.4,2.2,0.3993,0.05,0.6712,25.87,98.2,113.6,11.17,0.930337
Paolo Banchero,2023-03-03,36,31,6,5,1,1.0,0.5,0.333,0.558,36.9,2.8,3,0.75,117.0,107.0,21.2,64,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,6.9,3.4,0.4,2.4,0.4192999999999999,0.0833,0.6553,26.47000000000001,98.5,112.8,11.56,1.01241
Paolo Banchero,2023-03-05,33,26,5,2,1,1.0,0.5,0.25,0.58,33.6,-4.2,3,0.7,104.0,121.0,16.2,65,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.7,6.6,3.1,0.4,2.6,0.4293,0.1083,0.6753,27.1,99.1,113.6,12.0,1.22217
Paolo Banchero,2023-03-07,33,20,4,3,0,0.0,0.389,0.4,0.465,29.5,-8.2,3,0.5,92.0,130.0,7.7,66,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,6.0,3.2,0.4,2.7,0.4265,0.0983,0.7253000000000001,28.18,99.3,115.7,12.15,1.10365
Paolo Banchero,2023-03-09,34,26,8,2,0,1.0,0.471,0.75,0.595,29.0,0.2,2,0.636,122.0,131.0,18.2,67,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.6,5.5,3.3,0.4,2.6,0.4361,0.1733,0.6889000000000001,28.25,102.2,117.9,13.05,1.05576
Paolo Banchero,2023-03-11,43,17,10,9,0,0.0,0.357,0.333,0.511,19.4,-1.1,3,1.0,118.0,110.0,15.9,68,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1,6.1,3.9,0.4,2.7,0.4274,0.2066,0.7032,27.25,103.5,119.2,13.04,1.16811
Paolo Banchero,2023-03-14,32,27,6,0,0,1.0,0.524,0.5,0.582,34.3,-4.3,3,0.6,100.0,133.0,15.0,69,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.5,6.6,3.6,0.4,2.7,0.4413,0.2566,0.6881999999999999,28.25,104.9,119.3,14.09,0.97631
Paolo Banchero,2023-03-16,34,18,8,3,2,0.0,0.467,0.25,0.537,27.6,-2.9,5,0.75,89.0,111.0,11.0,70,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,6.8,3.3,0.6,3.0,0.4572,0.2816,0.7032,28.8,105.2,119.4,14.52,1.11445
Paolo Banchero,2023-03-18,36,12,6,6,1,1.0,0.364,0.0,0.401,22.3,-6.3,4,0.444,83.0,110.0,7.6,71,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,6.8,3.9,0.6,3.2,0.4436,0.2816,0.6698,28.84,102.0,118.5,13.95,1.21548
Paolo Banchero,2023-03-19,36,21,6,3,0,0.0,0.4,0.25,0.483,26.1,-2.6,1,1.0,103.0,118.0,11.5,72,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7,6.6,3.8,0.5,3.1,0.428,0.3066,0.688,28.15,99.4,120.3,12.72,1.14581
Paolo Banchero,2023-03-21,37,18,9,8,1,0.0,0.667,0.0,0.773,16.8,7.4,2,1.0,154.0,114.0,21.4,73,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.6,6.8,4.1,0.6,2.9,0.4639,0.3066,0.738,27.55,108.2,118.5,14.57,1.32165
Paolo Banchero,2023-03-23,34,21,6,4,2,2.0,0.412,0.5,0.535,28.9,2.5,3,0.833,102.0,103.0,15.3,74,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6,6.8,4.0,0.7,2.9,0.4551,0.3233,0.7463,26.75,106.7,118.1,13.98,1.26227
Paolo Banchero,2023-03-26,29,11,9,4,0,0.0,0.308,1.0,0.373,25.4,-8.3,2,0.5,87.0,107.0,6.6,75,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1,7.2,4.2,0.6,2.8,0.4359,0.3983,0.7263,25.93,105.0,116.7,13.02,1.08386
Paolo Banchero,2023-03-28,29,24,11,5,0,1.0,0.5,0.429,0.581,33.4,6.8,4,0.5,102.0,105.0,16.9,76,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,7.9,4.4,0.6,2.9,0.447,0.4012,0.7263,26.32,106.0,114.2,13.939999999999998,1.13672
Paolo Banchero,2023-03-31,34,30,12,6,0,3.0,0.471,0.333,0.648,32.7,10.2,2,0.929,132.0,101.0,28.4,77,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.9,8.3,4.8,0.6,2.9,0.4469999999999999,0.3595,0.7556,26.69,107.0,111.2,14.96,1.0403
Paolo Banchero,2023-04-02,29,14,9,3,0,0.0,0.444,0.5,0.506,27.4,-10.7,4,0.364,88.0,107.0,7.3,78,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,8.2,4.2,0.6,3.0,0.4556999999999999,0.3762,0.692,27.49,104.0,110.9,14.1,1.19094
Paolo Banchero,2023-04-04,38,20,10,4,1,0.0,0.438,0.5,0.536,27.6,-2.3,5,0.667,102.0,125.0,13.0,79,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,8.6,4.6,0.7,3.2,0.4471,0.3762,0.6987,26.82,104.2,110.1,13.9,1.02377
Paolo Banchero,2023-04-06,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,80,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1,7.8,4.3,0.5,2.7,0.4004,0.3512,0.6237,24.06,95.3,99.0,12.8,1.16151
Paolo Banchero,2023-04-07,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,81,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9,7.2,3.7,0.4,2.3,0.364,0.3512,0.5793,21.83,87.0,88.0,12.04,1.11011
Paolo Banchero,2023-04-09,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,82,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,6.6,3.4,0.4,2.2,0.324,0.3262,0.4793,19.22,76.7,76.2,10.89,1.07408
